14	181546	184242	-	1071	1071	1
27	459197	459376	+	10710	10710	1
27	461186	461395	+	10712	10712	1
27	467078	467302	+	10719	10719	1
27	467386	467733	-	10720	10720	1
27	467630	467998	+	10721	10721	1
27	468604	469293	+	10723	10723	1
27	469446	469790	+	10726	10726	1
27	469859	471142	-	10727	10727	1
27	471299	472399	+	10730	10730	1
27	473078	476122	+	10733	10733	1
27	473302	473580	-	10735	10735	1
14	182984	183265	+	1074	1074	1
27	476617	478503	-	10740	10740	1
27	479237	481309	+	10746	10746	1
27	479288	479494	-	10747	10747	1
14	184097	184312	+	1075	1075	1
27	479660	479881	-	10750	10750	1
27	480196	480477	-	10751	10751	1
27	481699	482196	-	10754	10754	1
27	483546	486314	+	10756	10756	1
14	184645	187665	+	1076	1076	1
27	486071	486475	-	10762	10762	1
27	486753	490088	+	10763	10763	1
27	487262	487516	-	10764	10764	1
27	488852	489106	-	10767	10767	1
14	184983	185303	-	1077	1077	1
27	490328	490873	+	10771	10771	1
27	490782	491687	+	10773	10773	1
27	492087	494885	+	10776	10776	1
27	492549	492845	-	10780	10780	1
27	493483	493878	-	10782	10782	1
27	495263	496366	+	10785	10785	1
27	495599	496150	-	10786	10786	1
27	495652	495945	+	10787	10787	1
27	496818	497837	+	10791	10791	1
27	498413	500020	-	10794	10794	1
27	500511	501452	-	10796	10796	1
27	501025	501282	+	10797	10797	1
27	501753	506072	+	10800	10800	1
27	505193	505432	-	10805	10805	1
27	506544	506903	-	10807	10807	1
27	507206	507772	-	10809	10809	1
27	508060	511359	-	10811	10811	1
27	511677	513629	-	10817	10817	1
27	512089	512313	+	10818	10818	1
27	514184	515269	-	10820	10820	1
27	514509	514928	-	10821	10821	1
27	514631	515041	+	10822	10822	1
27	515457	515615	-	10825	10825	1
27	516030	516632	-	10827	10827	1
27	517796	518044	+	10830	10830	1
27	518369	519655	+	10832	10832	1
27	518525	518842	-	10834	10834	1
27	519750	520490	-	10837	10837	1
27	521087	522043	+	10839	10839	1
27	521671	521943	-	10841	10841	1
27	522190	524325	-	10842	10842	1
27	523382	523678	+	10844	10844	1
27	525438	525686	-	10849	10849	1
14	188346	190196	+	1085	1085	1
27	526456	529596	-	10852	10852	1
27	530889	531638	-	10861	10861	1
27	531202	531483	+	10863	10863	1
27	532303	534243	-	10865	10865	1
27	533317	533517	+	10867	10867	1
27	534483	534632	-	10869	10869	1
27	534598	535746	-	10870	10870	1
27	534887	535159	-	10871	10871	1
27	535277	535687	+	10872	10872	1
27	536142	538040	+	10874	10874	1
27	537123	537470	-	10875	10875	1
27	537738	538106	-	10879	10879	1
27	538448	539023	+	10880	10880	1
27	539572	539922	+	10883	10883	1
27	539740	539893	+	10884	10884	1
27	539957	540255	+	10884	10884	2
27	540427	544440	+	10886	10886	1
27	542148	542411	-	10888	10888	1
27	543983	544234	+	10891	10891	1
27	544036	544212	-	10892	10892	1
27	544260	544487	-	10893	10893	1
27	544566	544910	-	10895	10895	1
27	545569	545835	+	10897	10897	1
27	546649	548955	+	10898	10898	1
0	51255	53642	-	109	109	1
14	190379	192670	+	1090	1090	1
27	547784	548119	+	10901	10901	1
27	550726	551019	+	10906	10906	1
27	551155	551796	-	10907	10907	1
27	551945	553525	-	10908	10908	1
27	552161	552331	+	10909	10909	1
14	190948	191223	-	1091	1091	1
27	554429	555775	+	10911	10911	1
27	554888	555043	-	10914	10914	1
27	555639	555935	+	10916	10916	1
27	556157	557383	-	10917	10917	1
27	556798	557097	-	10921	10921	1
27	559077	559871	-	10925	10925	1
27	559092	559529	+	10926	10926	1
27	559564	559821	+	10927	10927	1
27	560880	561122	+	10931	10931	1
27	562067	563101	+	10935	10935	1
27	562725	562898	+	10938	10938	1
27	563331	563663	-	10939	10939	1
14	192765	193202	-	1094	1094	1
27	563854	565641	+	10941	10941	1
27	565430	565621	+	10944	10944	1
27	565717	568524	+	10945	10945	1
27	565797	566156	-	10946	10946	1
27	565939	566205	-	10947	10947	1
27	567458	567799	+	10948	10948	1
27	568688	568942	+	10949	10949	1
14	193121	193462	-	1095	1095	1
27	569200	570345	-	10951	10951	1
27	569728	570507	+	10954	10954	1
27	572049	574820	-	10958	10958	1
27	572821	573126	+	10959	10959	1
14	193294	193476	-	1096	1096	1
27	573983	574303	-	10961	10961	1
27	573985	574491	+	10962	10962	1
27	576071	576382	-	10964	10964	1
27	576392	576667	+	10965	10965	1
27	576994	577404	+	10967	10967	1
27	577648	579531	-	10968	10968	1
14	193444	196272	+	1097	1097	1
27	579937	580611	+	10972	10972	1
27	580185	580616	-	10973	10973	1
27	580670	581530	-	10974	10974	1
27	581975	582586	-	10975	10975	1
27	582763	584049	+	10976	10976	1
27	584015	584416	-	10978	10978	1
14	193593	193829	-	1098	1098	1
27	584661	586073	-	10980	10980	1
27	586183	587040	+	10986	10986	1
27	587216	587830	-	10988	10988	1
14	194065	194313	-	1099	1099	1
27	588044	590275	+	10991	10991	1
27	591776	592174	-	10996	10996	1
27	592671	593069	+	10999	10999	1
27	593288	594514	-	11001	11001	1
27	594513	595247	+	11003	11003	1
27	595375	600336	-	11005	11005	1
27	600366	601577	-	11015	11015	1
27	600925	601434	+	11016	11016	1
27	601778	602746	-	11018	11018	1
27	602203	602484	-	11019	11019	1
27	606879	607214	-	11021	11021	1
27	607952	608428	-	11023	11023	1
27	610247	611035	+	11025	11025	1
27	611125	612009	-	11027	11027	1
27	612506	613636	+	11032	11032	1
27	612557	612772	-	11033	11033	1
27	614861	617041	-	11039	11039	1
14	197331	197684	-	1104	1104	1
27	618164	619183	-	11048	11048	1
14	197347	198915	+	1105	1105	1
27	619413	620450	+	11050	11050	1
27	619698	619931	-	11052	11052	1
27	620915	622888	-	11056	11056	1
27	621573	621812	+	11058	11058	1
27	623059	623688	+	11062	11062	1
27	624797	625096	+	11064	11064	1
27	625577	626785	+	11066	11066	1
27	625801	626040	-	11067	11067	1
27	625843	626286	+	11068	11068	1
14	197718	198047	-	1107	1107	1
27	626462	626800	-	11070	11070	1
27	626482	626775	-	11071	11071	1
27	629490	631331	+	11079	11079	1
14	198387	198584	-	1108	1108	1
27	631427	632938	-	11082	11082	1
27	633315	633524	+	11083	11083	1
27	633539	634111	-	11085	11085	1
27	634546	634794	-	11088	11088	1
14	199181	200263	-	1109	1109	1
27	635027	635446	-	11091	11091	1
27	635052	635741	+	11092	11092	1
27	635969	636574	-	11096	11096	1
27	636087	636410	+	11097	11097	1
0	51584	51910	+	111	111	1
14	199203	199574	+	1110	1110	1
27	637359	638939	-	11100	11100	1
27	638541	638804	+	11102	11102	1
27	639178	639471	+	11104	11104	1
27	640765	641931	+	11107	11107	1
27	640912	641085	-	11109	11109	1
14	200090	200287	+	1111	1111	1
27	641085	641264	-	11110	11110	1
27	641963	643699	-	11113	11113	1
27	643980	644315	-	11117	11117	1
27	644020	646203	+	11118	11118	1
27	647446	650835	-	11124	11124	1
27	651113	654103	+	11126	11126	1
14	201551	201715	-	1113	1113	1
27	654646	657354	+	11131	11131	1
27	659056	662943	+	11138	11138	1
14	201815	202351	+	1114	1114	1
27	661286	661627	+	11146	11146	1
27	663012	663983	-	11147	11147	1
27	664171	664710	+	11151	11151	1
27	664839	665294	+	11153	11153	1
27	665984	667687	+	11158	11158	1
14	202534	203148	-	1116	1116	1
27	668188	668397	+	11166	11166	1
27	668473	669126	+	11167	11167	1
27	668586	668747	-	11170	11170	1
27	669411	670025	-	11171	11171	1
27	670739	671026	-	11172	11172	1
27	671025	672398	+	11173	11173	1
27	672934	674196	-	11178	11178	1
27	673532	673816	+	11179	11179	1
27	674018	674173	+	11180	11180	1
27	674842	675177	+	11181	11181	1
27	675053	675358	-	11182	11182	1
27	675668	677650	+	11183	11183	1
27	677816	678619	+	11187	11187	1
27	678062	678331	-	11188	11188	1
27	678662	680434	-	11189	11189	1
14	204545	205546	+	1119	1119	1
0	51653	51892	-	112	112	1
14	204944	205618	-	1120	1120	1
27	683933	684979	-	11201	11201	1
27	685205	685486	-	11204	11204	1
27	685331	685549	+	11205	11205	1
27	685476	686153	-	11206	11206	1
27	686119	687171	-	11207	11207	1
27	686987	687529	+	11208	11208	1
27	687310	687600	-	11209	11209	1
27	687689	688447	-	11211	11211	1
27	689663	690304	-	11215	11215	1
27	690403	690597	-	11216	11216	1
27	690913	693147	-	11219	11219	1
14	205939	209826	+	1122	1122	1
27	693349	693873	-	11223	11223	1
27	695254	697158	+	11226	11226	1
27	695411	695695	+	11227	11227	1
14	206839	207021	-	1123	1123	1
27	697328	697603	+	11231	11231	1
27	697964	707974	+	11232	11232	1
27	698211	698471	-	11234	11234	1
27	699563	699832	-	11238	11238	1
27	701717	701872	-	11240	11240	1
27	703678	704019	-	11242	11242	1
27	707228	707554	-	11250	11250	1
27	708148	710412	+	11252	11252	1
27	710556	711371	-	11253	11253	1
27	710582	710983	-	11254	11254	1
27	711055	711255	+	11255	11255	1
27	715706	716554	+	11258	11258	1
27	716156	716482	-	11259	11259	1
14	208284	208589	-	1126	1126	1
27	716644	717111	-	11261	11261	1
27	716792	717466	+	11262	11262	1
27	717032	717859	-	11263	11263	1
27	718211	718699	-	11265	11265	1
27	719018	719245	-	11269	11269	1
27	720116	720340	+	11271	11271	1
27	720466	720657	+	11272	11272	1
27	720717	720962	-	11273	11273	1
27	720769	721866	+	11274	11274	1
27	721603	721923	-	11276	11276	1
27	722059	723048	+	11278	11278	1
27	722312	722593	+	11279	11279	1
14	208630	208950	-	1128	1128	1
27	723033	723434	-	11280	11280	1
27	723148	726984	+	11281	11281	1
27	723471	723755	-	11283	11283	1
27	726386	726769	+	11289	11289	1
27	727810	730032	+	11293	11293	1
27	728950	729381	-	11296	11296	1
27	736555	737166	+	11299	11299	1
14	209054	209383	+	1130	1130	1
27	737225	739327	-	11301	11301	1
27	739517	740956	+	11303	11303	1
27	741298	741828	-	11306	11306	1
27	741350	742789	+	11307	11307	1
27	741677	741967	-	11308	11308	1
27	742973	745039	+	11310	11310	1
27	746285	747202	+	11314	11314	1
27	747261	749114	-	11316	11316	1
14	209954	210448	-	1132	1132	1
27	749714	752041	-	11320	11320	1
27	752317	753036	+	11322	11322	1
27	753057	753944	-	11323	11323	1
27	754013	754189	+	11326	11326	1
27	754338	755672	+	11327	11327	1
27	754471	754806	+	11329	11329	1
14	209989	210342	-	1133	1133	1
27	755900	756187	+	11333	11333	1
27	756212	758908	-	11335	11335	1
27	759108	759416	-	11339	11339	1
27	759532	762264	+	11341	11341	1
27	761553	761924	-	11344	11344	1
27	762468	763061	+	11345	11345	1
27	763224	764723	+	11349	11349	1
27	764840	766894	-	11352	11352	1
27	767266	768675	-	11355	11355	1
14	211335	212195	-	1136	1136	1
27	770338	770592	+	11360	11360	1
27	771141	772106	-	11361	11361	1
27	773682	773996	+	11363	11363	1
27	773937	775784	-	11364	11364	1
27	776593	778641	-	11373	11373	1
27	777871	778185	+	11377	11377	1
14	211938	212240	+	1138	1138	1
27	780064	780408	+	11381	11381	1
27	780584	780928	+	11382	11382	1
27	782576	783244	+	11385	11385	1
27	784483	788487	+	11388	11388	1
0	52743	53042	+	114	114	1
14	212675	213637	-	1140	1140	1
27	788598	791831	-	11401	11401	1
27	789528	789842	+	11404	11404	1
14	212904	213467	+	1141	1141	1
27	792024	793019	-	11410	11410	1
27	792067	792693	+	11411	11411	1
27	792651	792905	+	11414	11414	1
27	792868	793092	+	11415	11415	1
27	793136	793945	+	11416	11416	1
27	793657	793893	-	11417	11417	1
26	961340	961603	-	11418	11418	1
27	794064	794960	+	11419	11419	1
27	794090	794449	-	11420	11420	1
27	795009	796133	-	11422	11422	1
27	796649	799894	-	11425	11425	1
14	214974	217835	+	1143	1143	1
27	797700	798023	+	11430	11430	1
27	799159	799362	-	11436	11436	1
27	800183	800413	-	11438	11438	1
14	215020	215283	-	1144	1144	1
27	800693	801274	-	11440	11440	1
27	802219	802653	+	11443	11443	1
27	802766	805039	-	11444	11444	1
27	803164	803514	-	11446	11446	1
27	805408	806727	-	11447	11447	1
14	215329	215589	+	1145	1145	1
27	807984	809033	+	11453	11453	1
27	807992	808240	-	11454	11454	1
27	808785	809021	-	11455	11455	1
27	809084	810574	-	11456	11456	1
27	809966	810343	+	11458	11458	1
27	810736	812331	-	11460	11460	1
27	812566	813798	-	11464	11464	1
27	814427	814951	+	11468	11468	1
14	215807	216211	-	1147	1147	1
27	814717	814908	-	11470	11470	1
27	814961	815365	-	11471	11471	1
27	815079	816638	+	11472	11472	1
27	816917	817228	-	11476	11476	1
27	817828	818238	+	11478	11478	1
27	818382	818807	+	11479	11479	1
27	818841	819701	-	11481	11481	1
27	818851	819159	+	11482	11482	1
27	819908	821323	+	11485	11485	1
27	821378	821656	+	11488	11488	1
27	821461	822534	-	11489	11489	1
14	216296	216715	-	1149	1149	1
27	822845	823744	-	11494	11494	1
14	217300	217698	-	1150	1150	1
27	825779	827206	-	11500	11500	1
27	828031	828294	-	11502	11502	1
27	828115	830298	+	11503	11503	1
27	831150	831935	+	11509	11509	1
14	217925	219709	-	1151	1151	1
27	831327	831629	-	11510	11510	1
27	831796	832011	+	11512	11512	1
27	832028	832783	-	11513	11513	1
27	832986	835847	-	11518	11518	1
27	833990	834214	-	11519	11519	1
27	834337	834726	+	11522	11522	1
27	835629	835781	+	11526	11526	1
27	836437	837540	+	11528	11528	1
27	837572	839011	-	11532	11532	1
27	838112	838312	+	11534	11534	1
27	839030	839617	-	11536	11536	1
27	839198	841324	+	11537	11537	1
27	840674	841009	-	11540	11540	1
27	841066	841374	-	11541	11541	1
27	841389	843764	-	11542	11542	1
27	841492	841743	+	11543	11543	1
27	842997	843530	+	11544	11544	1
27	845458	846681	+	11550	11550	1
27	846286	846687	-	11552	11552	1
27	846836	847072	+	11553	11553	1
27	847116	848786	+	11554	11554	1
27	848143	848442	+	11557	11557	1
27	849070	849648	+	11558	11558	1
27	849807	850802	+	11560	11560	1
27	850134	850370	-	11561	11561	1
27	850705	850896	+	11564	11564	1
27	850816	852321	-	11565	11565	1
27	852845	854824	+	11568	11568	1
27	855050	856216	+	11569	11569	1
27	855790	856062	+	11570	11570	1
27	856702	859572	+	11573	11573	1
27	856928	857134	-	11575	11575	1
27	858828	859262	-	11582	11582	1
27	859952	862423	+	11585	11585	1
14	219896	224461	-	1159	1159	1
27	863620	864201	+	11590	11590	1
27	864328	865197	-	11593	11593	1
27	867368	867766	-	11596	11596	1
27	867605	867874	+	11597	11597	1
27	867765	868241	+	11598	11598	1
27	868338	868733	+	11599	11599	1
27	868893	870647	-	11601	11601	1
27	868991	869497	-	11602	11602	1
27	869364	869570	+	11603	11603	1
27	869617	869823	+	11604	11604	1
27	873092	873775	+	11607	11607	1
27	875218	879903	+	11611	11611	1
27	878904	879218	-	11617	11617	1
27	879969	881675	-	11619	11619	1
27	880079	880414	-	11620	11620	1
27	880300	880590	+	11621	11621	1
27	881250	881627	+	11623	11623	1
27	882293	883192	+	11626	11626	1
27	882565	882882	-	11627	11627	1
27	883607	884545	-	11629	11629	1
14	221509	221775	-	1163	1163	1
27	886806	888977	+	11638	11638	1
27	888032	888340	-	11641	11641	1
27	888239	888481	+	11642	11642	1
27	889094	889945	-	11644	11644	1
27	890294	890983	-	11645	11645	1
27	891909	893147	+	11647	11647	1
27	892637	892900	-	11649	11649	1
27	893245	893799	-	11652	11652	1
27	894306	896123	+	11655	11655	1
27	894334	894789	+	11656	11656	1
27	894603	894971	-	11657	11657	1
27	895282	895551	+	11659	11659	1
27	895748	895903	+	11660	11660	1
27	896303	896509	-	11663	11663	1
27	896403	898076	+	11664	11664	1
27	898418	898678	+	11668	11668	1
27	898478	899383	-	11669	11669	1
14	225080	226054	+	1167	1167	1
27	898749	899432	+	11671	11671	1
